scan,dye1,dye2,dye3,dye4,dye5,dye6,dye1GT,dye2GT,dye3GT,dye4GT,dye5GT,dye6GT
1,291.0,17.0,17.0,115.0,27.0,8.0,False,False,False,False,False,False
2,293.0,15.0,19.0,101.0,32.0,9.0,False,False,False,False,False,False
3,307.0,16.0,17.0,102.0,35.0,9.0,False,False,False,False,False,False
4,341.0,13.0,14.0,96.0,36.0,7.0,False,False,False,False,False,False
5,387.0,6.0,16.0,85.0,41.0,4.0,False,False,False,False,False,False
6,431.0,6.0,15.0,76.0,42.0,6.0,False,False,False,False,False,False
7,459.0,14.0,10.0,73.0,41.0,10.0,False,False,False,False,False,False
8,469.0,20.0,8.0,63.0,39.0,10.0,False,False,False,False,False,False
9,459.0,18.0,11.0,58.0,32.0,9.0,False,False,False,False,False,False
10,425.0,13.0,14.0,62.0,26.0,12.0,False,False,False,False,False,False
11,377.0,17.0,12.0,69.0,24.0,16.0,False,False,False,False,False,False
12,329.0,25.0,8.0,69.0,22.0,20.0,False,False,False,False,False,False
13,301.0,23.0,8.0,68.0,23.0,23.0,False,False,False,False,False,False
14,283.0,13.0,13.0,71.0,23.0,24.0,False,False,False,False,False,False
15,255.0,5.0,15.0,74.0,24.0,25.0,False,False,False,False,False,False
16,219.0,5.0,10.0,85.0,23.0,27.0,False,False,False,False,False,False
17,188.0,10.0,6.0,90.0,19.0,29.0,False,False,False,False,False,False
18,162.0,9.0,11.0,80.0,15.0,26.0,False,False,False,False,False,False
19,128.0,7.0,15.0,67.0,9.0,23.0,False,False,False,False,False,False
20,102.0,6.0,17.0,63.0,4.0,21.0,False,False,False,False,False,False
21,86.0,8.0,20.0,59.0,5.0,17.0,False,False,False,False,False,False
22,77.0,10.0,19.0,53.0,15.0,13.0,False,False,False,False,False,False
23,70.0,7.0,14.0,50.0,19.0,10.0,False,False,False,False,False,False
24,63.0,4.0,13.0,47.0,16.0,9.0,False,False,False,False,False,False
25,55.0,4.0,12.0,43.0,11.0,9.0,False,False,False,False,False,False
26,47.0,7.0,8.0,54.0,11.0,11.0,False,False,False,False,False,False
27,38.0,8.0,6.0,52.0,15.0,10.0,False,False,False,False,False,False
28,30.0,6.0,6.0,57.0,10.0,9.0,False,False,False,False,False,False
29,29.0,5.0,4.0,54.0,7.0,9.0,False,False,False,False,False,False
30,28.0,6.0,3.0,65.0,7.0,6.0,False,False,False,False,False,False
31,24.0,7.0,5.0,59.0,6.0,2.0,False,False,False,False,False,False
32,19.0,5.0,3.0,55.0,6.0,0.0,False,False,False,False,False,False
33,20.0,0.0,0.0,50.0,5.0,1.0,False,False,False,False,False,False
34,24.0,0.0,0.0,59.0,7.0,2.0,False,False,False,False,False,False
35,20.0,0.0,2.0,59.0,8.0,2.0,False,False,False,False,False,False
36,16.0,2.0,2.0,68.0,10.0,2.0,False,False,False,False,False,False
37,16.0,4.0,0.0,70.0,9.0,0.0,False,False,False,False,False,False
38,17.0,3.0,0.0,76.0,5.0,0.0,False,False,False,False,False,False
39,13.0,3.0,0.0,80.0,2.0,0.0,False,False,False,False,False,False
40,7.0,8.0,-1.0,83.0,3.0,0.0,False,False,False,False,False,False
41,6.0,9.0,-3.0,80.0,9.0,0.0,False,False,False,False,False,False
42,6.0,9.0,-3.0,78.0,11.0,0.0,False,False,False,False,False,False
43,5.0,7.0,-4.0,81.0,5.0,1.0,False,False,False,False,False,False
44,6.0,0.0,-4.0,85.0,0.0,3.0,False,False,False,False,False,False
45,6.0,0.0,0.0,78.0,4.0,1.0,False,False,False,False,False,False
46,5.0,1.0,5.0,72.0,7.0,0.0,False,False,False,False,False,False
47,4.0,2.0,16.0,67.0,1.0,4.0,False,False,False,False,False,False
48,3.0,0.0,29.0,60.0,-4.0,8.0,False,False,False,False,False,False
49,2.0,4.0,37.0,64.0,-1.0,7.0,False,False,False,False,False,False
50,1.0,9.0,43.0,72.0,2.0,4.0,False,False,False,False,False,False
51,5.0,5.0,45.0,72.0,5.0,2.0,False,False,False,False,False,False
52,11.0,1.0,42.0,57.0,8.0,1.0,False,False,False,False,False,False
53,13.0,0.0,35.0,44.0,9.0,1.0,False,False,False,False,False,False
54,6.0,2.0,26.0,41.0,8.0,0.0,False,False,False,False,False,False
55,1.0,5.0,27.0,40.0,6.0,0.0,False,False,False,False,False,False
56,6.0,5.0,28.0,37.0,7.0,0.0,False,False,False,False,False,False
57,15.0,8.0,33.0,35.0,13.0,0.0,False,False,False,False,False,False
58,15.0,12.0,38.0,41.0,13.0,2.0,False,False,False,False,False,False
59,9.0,8.0,51.0,51.0,11.0,2.0,False,False,False,False,False,False
60,4.0,4.0,67.0,46.0,8.0,1.0,False,False,False,False,False,False
61,0.0,3.0,80.0,43.0,11.0,1.0,False,False,False,False,False,False
62,4.0,1.0,88.0,37.0,14.0,2.0,False,False,False,False,False,False
63,12.0,6.0,91.0,43.0,11.0,4.0,False,False,False,False,False,False
64,13.0,9.0,89.0,41.0,7.0,5.0,False,False,False,False,False,False
65,5.0,6.0,84.0,30.0,6.0,2.0,False,False,False,False,False,False
66,0.0,3.0,76.0,24.0,4.0,2.0,False,False,False,False,False,False
67,0.0,3.0,66.0,31.0,0.0,3.0,False,False,False,False,False,False
68,6.0,7.0,55.0,38.0,-4.0,4.0,False,False,False,False,False,False
69,11.0,12.0,46.0,46.0,-1.0,4.0,False,False,False,False,False,False
70,15.0,5.0,41.0,43.0,3.0,4.0,False,False,False,False,False,False
71,17.0,-2.0,36.0,33.0,7.0,2.0,False,False,False,False,False,False
72,11.0,6.0,23.0,28.0,5.0,0.0,False,False,False,False,False,False
73,10.0,17.0,14.0,32.0,2.0,0.0,False,False,False,False,False,False
74,17.0,16.0,10.0,35.0,5.0,0.0,False,False,False,False,False,False
75,23.0,9.0,8.0,37.0,9.0,-1.0,False,False,False,False,False,False
76,25.0,7.0,4.0,36.0,5.0,0.0,False,False,False,False,False,False
77,27.0,3.0,4.0,30.0,2.0,0.0,False,False,False,False,False,False
78,26.0,0.0,4.0,30.0,2.0,1.0,False,False,False,False,False,False
79,19.0,2.0,2.0,35.0,5.0,1.0,False,False,False,False,False,False
80,16.0,5.0,1.0,29.0,9.0,0.0,False,False,False,False,False,False
81,16.0,3.0,5.0,26.0,12.0,1.0,False,False,False,False,False,False
82,14.0,6.0,7.0,28.0,11.0,0.0,False,False,False,False,False,False
83,14.0,9.0,3.0,34.0,8.0,2.0,False,False,False,False,False,False
84,16.0,6.0,0.0,34.0,7.0,1.0,False,False,False,False,False,False
85,14.0,4.0,0.0,25.0,10.0,0.0,False,False,False,False,False,False
86,9.0,7.0,1.0,26.0,11.0,0.0,False,False,False,False,False,True
87,7.0,7.0,0.0,29.0,10.0,1.0,False,False,False,False,False,True
88,11.0,2.0,1.0,33.0,7.0,3.0,False,False,False,False,False,True
89,13.0,0.0,5.0,38.0,8.0,5.0,False,False,False,False,False,True
90,12.0,1.0,9.0,42.0,11.0,9.0,False,False,False,False,False,True
91,9.0,5.0,9.0,45.0,10.0,15.0,False,False,False,False,False,True
92,7.0,2.0,10.0,47.0,8.0,25.0,False,False,False,False,False,True
93,12.0,-2.0,15.0,50.0,6.0,47.0,False,False,False,False,False,True
94,18.0,-1.0,22.0,56.0,8.0,86.0,False,False,False,False,False,True
95,18.0,1.0,25.0,50.0,14.0,144.0,False,False,False,False,False,True
96,11.0,6.0,32.0,36.0,18.0,219.0,False,False,False,False,False,True
97,5.0,9.0,30.0,30.0,13.0,309.0,False,False,False,False,False,True
98,6.0,7.0,25.0,33.0,6.0,403.0,False,False,False,False,False,True
99,9.0,4.0,19.0,30.0,9.0,486.0,False,False,False,False,False,True
100,11.0,2.0,21.0,30.0,10.0,544.0,False,False,False,False,False,True
101,5.0,4.0,20.0,33.0,3.0,579.0,False,False,False,False,False,True
102,0.0,5.0,18.0,38.0,0.0,580.0,False,False,False,False,False,True
103,-1.0,7.0,18.0,32.0,0.0,538.0,False,False,False,False,False,True
104,3.0,7.0,19.0,28.0,4.0,462.0,False,False,False,False,False,True
105,9.0,9.0,17.0,35.0,2.0,376.0,False,False,False,False,False,True
106,7.0,12.0,20.0,31.0,0.0,292.0,False,False,False,False,False,True
107,4.0,7.0,24.0,18.0,2.0,214.0,False,False,False,False,False,True
108,2.0,6.0,22.0,16.0,4.0,148.0,False,False,False,False,False,True
109,3.0,4.0,19.0,22.0,0.0,103.0,False,False,False,False,False,True
110,5.0,0.0,16.0,22.0,0.0,70.0,False,False,False,False,False,True
111,9.0,0.0,14.0,17.0,6.0,47.0,False,False,False,False,False,True
112,9.0,0.0,14.0,18.0,5.0,35.0,False,False,False,False,False,True
113,9.0,1.0,9.0,30.0,1.0,28.0,False,False,False,False,False,True
114,3.0,11.0,1.0,29.0,0.0,22.0,False,False,False,False,False,True
115,1.0,17.0,0.0,36.0,0.0,16.0,False,False,False,False,False,True
116,5.0,16.0,0.0,38.0,1.0,5.0,False,False,False,False,False,True
117,11.0,14.0,2.0,31.0,7.0,0.0,False,False,False,False,False,True
118,12.0,7.0,8.0,24.0,12.0,0.0,False,False,False,False,False,False
119,10.0,1.0,11.0,23.0,9.0,0.0,False,False,False,False,False,False
120,7.0,0.0,11.0,25.0,3.0,0.0,False,False,False,False,False,False
121,2.0,5.0,7.0,32.0,0.0,1.0,False,False,False,False,False,False
122,0.0,9.0,5.0,37.0,1.0,3.0,False,False,False,False,False,False
123,4.0,9.0,7.0,27.0,5.0,3.0,False,False,False,False,False,False
124,7.0,7.0,9.0,29.0,9.0,0.0,False,False,False,False,False,False
125,11.0,7.0,10.0,30.0,7.0,0.0,False,False,False,False,False,False
126,16.0,5.0,11.0,34.0,1.0,1.0,False,False,False,False,False,False
127,17.0,1.0,9.0,36.0,2.0,1.0,False,False,False,False,False,False
128,12.0,1.0,6.0,35.0,3.0,2.0,False,False,False,False,False,False
129,9.0,8.0,5.0,31.0,3.0,4.0,False,False,False,False,False,False
130,9.0,12.0,9.0,26.0,10.0,3.0,False,False,False,False,False,False
